1369	401010
1371	151010
1372	401010
1374	151010
1376	453010
1377	351020
1378	301010
1379	254010
1380	451030
1381	404010
1382	453010
1385	254010
1387	351010
1388	551050
1389	202010
1390	254010
1392	401010
1393	401020
1396	401010
1398	402030
1400	352010
1402	452020
1405	404010
1407	351020
1409	253010
1412	452030
1413	252030
1414	453010
1416	201040
1418	352010
1420	351020
1422	201020
1423	401010
1424	251020
1426	203040
1430	403010
1432	452020
1434	402010
1435	352020
1437	254010
1438	252010
1439	203010
1441	403010
1444	351020
1446	201040
1447	501020
1449	351020
1450	352010
1451	151030
1453	202010
1454	451030
1455	451020
1456	452010
1457	451010
1459	201060
1460	303020
1461	402030
1462	451030
1463	151040
1466	401010
1467	452010
1468	401010
1469	203010
1470	201060
1471	402010
1472	201020
1473	403010
1474	203020
1476	151040
1477	501010
1478	201040
1481	254010
1482	255020
1483	101020
1485	401010
1486	453010
1487	203020
1488	403010
1490	401010
1491	401010
1492	451030
1493	452010
1494	452030
1495	401010
1496	301010
1498	452030
1499	501010
1500	452010
1501	452030
1502	452010
1503	452010
1504	255040
1505	402010
1506	404010
1509	351010
1510	404020
1511	255010
1512	351010
1514	451030
1515	151020
1516	451020
1517	352020
1518	351010
1519	255040
1520	401010
1523	101020
1525	352010
1529	451020
1530	451030
1531	451030
1532	302020
1533	252020
1537	255040
1539	252030
1540	551020
1541	101020
1542	351020
1545	551010
1547	302020
1548	351020
1550	201060
1551	101020
1552	202010
1553	351020
1554	101020
1555	201040
1556	452020
1557	202010
1558	151010
1560	452010
1561	151010
1563	351020
1565	501020
1566	452030
1567	352010
1569	452030
1573	254010
1574	451030
1575	453010
1576	451030
1580	255040
1581	201020
1582	253020
1583	352010
1584	101020
1587	253010
1588	401010
1589	351020
1592	201060
1593	203030
1594	201010
1595	255010
1596	253010
1598	501020
1600	254010
1601	551020
1602	201040
1603	201060
1606	101020
1608	352010
1609	404030
1610	101020
1611	351010
1612	202010
1616	201010
1617	352020
1618	101020
1621	451030
1622	402010
1624	301010
1625	101020
1627	201060
1628	101020
1629	255040
1630	451030
1631	351010
1632	301010
1635	401010
1637	451030
1641	254010
1642	352020
1643	501010
1644	253010
1649	352010
1650	202010
1651	403010
1653	451030
1654	452010
1655	452020
1656	151010
1657	101020
1658	253010
1660	501010
1661	101020
1663	403010
1665	303010
1666	203010
1667	453010
1669	403010
1674	402010
1675	401010
1676	352010
1678	352020
1679	351010
1680	352020
1681	203040
1682	151010
1683	201030
1684	451010
1685	251010
1686	451030
1687	254010
1690	202010
1691	101010
1692	453010
1694	501020
1695	201060
1697	251010
1698	351020
1699	201040
1700	452030
1701	203020
1702	452030
1704	201010
1706	151030
1707	151040
1708	151040
1709	451030
1710	203020
1711	401020
1712	255010
1713	401010
1714	401020
1715	401010
1716	401020
1719	253010
1721	201020
1722	452030
1724	451030
1725	201010
1726	452050
1727	201040
1729	202020
1730	252030
1731	401020
1732	302020
1734	401010
1736	451030
1737	202020
1738	351020
1739	101020
1741	101020
1742	251010
1743	202010
1744	351020
1745	203040
1747	452010
1748	451030
1749	452030
1750	203030
1751	202010
1753	451030
1754	451010
1759	252030
1760	201050
1761	453010
1762	453010
1763	202010
1764	452010
1765	452010
1766	401010
1767	451030
1768	451030
1769	452020
1771	404010
1774	201020
1775	452020
1776	201060
1777	202020
1778	252030
1779	453010
1780	352010
1781	452030
1783	452050
1784	301010
1786	201060
1787	451030
1788	403010
1790	451030
1791	451030
1792	453010
1793	453010
1795	351010
1796	452010
1797	501020
1798	451010
1800	202010
1801	201030
1804	201030
1805	351010
1806	254010
1809	254010
1810	403010
1812	551010
1813	451030
1814	452010
1815	201060
1816	501010
1817	254010
1818	254010
1819	202010
1820	151040
1821	501010
1822	352020
1823	451010
1824	202010
1825	201010
1826	255010
1827	201030
1828	203010
1829	401020
1831	452020
1832	402010
1833	452030
1835	453010
1836	453010
1837	252010
1839	351010
1840	501010
1841	255040
1844	252030
1846	201060
1847	202010
1848	201010
1850	151030
1851	351020
1853	453010
1854	551040
1855	201010
1856	352020
1859	401010
1860	351010
1862	451030
1864	202010
1867	101010
1868	202010
1870	351020
1871	453010
1874	451020
1875	452010
1877	402010
1878	201040
1879	201040
1881	201040
1883	201040
1884	451030
1885	151010
1886	203010
1887	452030
1891	452050
1892	351020
1893	403010
1894	101010
1895	255040
1896	403010
1897	351010
1898	351010
1899	403010
1900	451030
1901	151040
1902	352010
1905	452020
1906	501020
1908	352010
1911	404020
1913	401010
1917	202010
1918	203050
1920	451030
1921	452030
1922	451030
1923	201010
1924	404030
1925	101020
1926	452030
1928	202010
1929	202010
1931	201040
1932	451010
1936	451030
1937	452010
1938	252030
1939	151030
1940	202010
1942	403010
1943	101020
1945	101020
1947	151040
1951	404010
1952	451030
1954	101020
1958	202010
1959	453010
1960	202010
1961	452020
1962	201010
1963	452010
1964	302020
1968	151040
1969	352020
1970	401010
1972	302020
1973	255040
1974	551010
1975	451030
1978	451020
1979	253010
1980	551040
1982	201060
1984	451030
1985	203050
1986	203020
1987	401010
1988	401010
1990	201030
1991	201060
1994	302010
1995	451020
1997	251010
1998	203020
2000	302020
2001	351020
2003	202010
2004	451010
2005	351020
2006	255040
2007	401010
2008	401010
2011	352020
2012	401010
2013	201010
2014	255010
2015	404030
2018	202010
2019	401010
2020	352020
2021	452030
2023	451030
2024	202010
2026	351010
2027	151010
2028	352030
2031	452030
2032	255040
2034	401010
2035	202020
2038	351010
2039	404010
2040	401010
2041	252030
2045	302020
2046	255040
2049	401010
2053	101020
2054	401010
2055	255040
2057	352030
2058	352010
2059	201060
2063	201030
2064	452010
2065	401010
2067	201040
2068	401010
2069	255040
2071	452050
2072	202020
2073	452010
2074	253010
2075	255040
2076	401010
2077	252020
2079	401010
2080	255040
2082	501010
2086	501020
2089	352020
2091	403010
2092	352020
2093	401010
2094	254010
2096	404010
2097	401010
2098	401010
2099	352030
2100	151010
2103	351010
2105	352010
2108	401020
2109	451010
2111	101020
2118	452030
2119	101020
2120	254010
2123	255020
2124	251010
2126	101010
2127	401020
2128	252010
2131	451030
2132	351020
2133	255040
2136	252030
2137	401010
2139	251010
2140	351020
2145	101020
2146	151040
2147	452030
2148	351010
2149	302020
2151	451030
2152	201010
2153	252030
2154	255040
2156	252010
2157	255010
2160	253010
2163	401010
2165	452030
2168	452030
2170	501010
2172	401010
2173	452010
2175	452030
2176	101020
2182	451030
2183	202010
2184	201070
2186	253010
2187	302010
2188	255030
2190	453010
2191	351010
2192	451030
2193	201060
2194	151010
2195	351020
2196	401010
2199	101020
2201	252020
2204	201030
2207	255040
2210	401010
2211	302010
2212	302010
2214	401010
2215	202010
2216	253010
2218	255020
2219	101020
2220	401010
2222	501010
2224	255010
2225	404020
2226	402010
2227	351010
2228	253010
2229	252020
2231	255040
2232	151040
2233	401010
2234	401010
2238	551050
2239	254010
2240	202010
2241	201060
2242	451020
2243	551010
2245	253010
2246	302020
2247	352020
2248	452010
2249	201060
2251	255040
2252	201020
2253	451030
2254	255020
2256	253010
2257	252030
2258	201060
2261	254010
2262	402010
2265	101010
2266	151050
2267	401010
2268	201020
2270	203030
2271	203030
2272	551030
2274	254010
2275	253010
2276	252030
2277	401010
2278	402010
2280	452030
2281	252030
2283	202010
2284	253020
2287	301010
2289	255020
2291	255010
2292	404020
2293	251020
2294	402010
2295	252020
2296	251020
2297	451020
2298	451030
2300	352020
2301	352010
2302	201060
2303	351020
2304	401010
2305	402010
2306	351010
2307	352030
2309	352010
2311	352010
2312	351010
2314	151010
2315	302020
2316	401010
2319	404020
2320	201020
2321	351010
2323	151010
2324	451020
2326	451030
2328	351020
2331	451010
2336	302020
2337	101010
2338	402030
2339	401010
2340	401010
2341	401010
2342	401010
2345	403010
2348	401010
2349	255040
2350	403010
2352	401010
2354	401010
2357	404010
2359	201030
2362	401010
2364	401020
2365	401010
2370	401010
2373	254010
2374	351020
2376	201060
2379	255030
2381	403010
2383	452020
2384	151040
2386	402030
2387	151030
2388	255010
2389	255030
2391	351010
2392	351020
2393	352020
2394	501010
2395	451030
2398	351010
2399	351010
2400	403010
2402	255040
2403	401010
2405	253010
2406	451030
2408	151040
2410	303010
2412	252020
2413	451030
2414	201070
2415	352020
2416	351010
2417	351010
2419	351010
2421	351010
2423	201060
2424	401010
2428	351010
2429	401010
2431	151040
2433	452050
2437	401010
2438	351010
2439	253010
2440	251010
2441	352020
2442	151010
2446	401010
2447	402030
2448	255020
2452	401010
2453	401010
2454	402010
2455	452020
2457	252020
2460	202010
2462	401010
2464	401010
2465	401010
2466	401010
2467	253010
2471	NULL
2472	401010
2473	402020
2474	404020
2476	401010
2478	101010
2483	101020
2484	201020
2485	303010
2487	451020
2489	151010
2490	401010
2491	253010
2492	451030
2493	253010
2495	151010
2498	201040
2499	101020
2501	151050
2502	401010
2503	401010
2506	201040
2507	252020
2508	101010
2510	351020
2511	255030
2512	351010
2514	451030
2515	201060
2516	452030
2517	301010
2518	202010
2521	101020
2522	451030
2523	252010
2524	303020
2527	252010
2528	401010
2529	201060
2530	401010
2532	151040
2533	201050
2536	404020
2537	253010
2538	401010
2541	101020
2542	252020
2543	401010
2545	401010
2551	402010
2552	202010
2555	101020
2556	254010
2559	401010
2560	351010
2561	151050
2564	253010
2566	352020
2571	201040
2573	201060
2575	352010
2576	551010
2578	402010
2580	402010
2582	202010
2585	401010
2586	401020
2587	401010
2588	101010
2589	452010
2590	302020
2591	453010
2593	201040
2594	255040
2595	255030
2596	202010
2597	404020
2599	352010
2600	201060
2601	253010
2602	301010
2606	202010
2608	253020
2609	404010
2610	302020
2611	253010
2612	255010
2613	254010
2616	453010
2617	401010
2618	401020
2619	151040
2621	452010
2623	404010
2625	451010
2628	301010
2629	451010
2630	451030
2631	151010
2632	201050
2636	401010
2639	404020
2644	351020
2645	302020
2646	451030
2647	252010
2648	151040
2649	401010
2651	255010
2657	401010
2658	351010
2659	551030
2660	252010
2662	252010
2666	451020
2667	402010
2668	255030
2670	101020
2673	252020
2674	352010
2676	401010
2677	255040
2679	151040
2680	351010
2681	251010
2682	452010
2685	401010
2686	254010
2687	451020
2688	401010
2690	352010
2694	203040
2696	451020
2698	401010
2699	352010
2700	452020
2703	302030
2704	201060
2706	352030
2712	254010
2713	202010
2715	251010
2717	452050
2718	352010
2719	352010
2720	301010
2722	451020
2723	151040
2724	201040
2725	254010
2726	451030
2727	401010
2728	501010
2729	203040
2730	202010
2733	253010
2737	303020
2740	101020
2741	254010
2743	253010
2744	252030
2745	151010
2746	252030
2747	101020
2750	255040
2752	303020
2753	202020
2755	202010
2756	255010
2757	351010
2758	451030
2759	401010
2760	352020
2762	101020
2763	151040
2764	201010
2765	451010
2766	452010
2767	451010
2769	151040
2770	251010
2772	201040
2773	401010
2774	451030
2775	401010
2776	101010
2777	352010
2778	403010
2780	201060
2782	253010
2783	301010
2785	401010
2787	202010
2788	151030
2793	252030
2797	251010
2801	255020
2803	401020
2804	452020
2805	151040
2806	151010
2807	351010
2809	252010
2810	255010
2811	251020
2813	252010
2814	202010
2815	301010
2816	401010
2817	251010
2818	401010
2820	201040
2821	254010
2826	401010
2827	403010
2828	255040
2829	451020
2830	255040
2831	202010
2832	451030
2833	201010
2836	452020
2838	451030
2839	403010
2840	253010
2841	403010
2842	401010
2843	253010
2844	401020
2846	302020
2848	255010
2850	551010
2851	551010
2856	301010
2857	401010
2858	501020
2859	151040
2861	101020
2862	302020
2864	352010
2867	101010
2868	252020
2869	453010
2870	351010
2871	452030
2874	252030
2876	451020
2877	452040
2878	202010
2880	203040
2881	203040
2884	351030
2886	401010
2887	401010
2888	303020
2890	401010
2893	202010
2894	451010
2895	253010
2896	303020
2900	203040
2901	151040
2902	253010
2907	351020
2908	451020
2910	301010
2913	403010
2914	401010
2915	255040
2916	451020
2917	453010
2918	451030
2919	255010
2920	451030
2921	401010
2922	452010
2924	401010
2925	252010
2926	253010
2928	254010
2929	254010
2931	401010
2935	251020
2939	401010
2940	401010
2945	254010
2946	401010
2948	401010
2949	401010
2951	401010
2952	401010
2956	202010
2959	401010
2960	452020
2961	302020
2964	202010
2966	404030
2967	302020
2969	401010
2970	352010
2975	401010
2977	401010
2978	403010
2981	451010
2983	401010
2984	352010
2986	401010
2988	401010
2990	401010
2993	351010
2995	252030
2996	252020
2997	253010
2999	302020
3000	254010
3002	401020
3003	401010
3004	401010
3006	451020
3007	401010
3008	352010
3010	401010
3011	401010
3013	451010
3014	452020
3016	252030
3020	302020
3023	351020
3024	501020
3025	303020
3026	203020
3027	202010
3028	254010
3029	401010
3033	452010
3035	401010
3036	401010
3040	451030
3041	254010
3042	404010
3044	302010
3045	451020
3046	351020
3048	401010
3049	404020
3051	352010
3054	501020
3055	452030
3057	254010
3058	303020
3059	151030
3063	302010
3064	253010
3065	254010
3066	201060
3067	255040
3068	402010
3073	101020
3075	351010
3076	401010
3077	201020
3078	403010
3081	501020
3082	351010
3086	451030
3087	351020
3088	402020
3090	301010
3091	452010
3096	452030
3097	451030
3098	254010
3104	501020
3105	451020
3107	452020
3108	202010
3110	151010
3112	452010
3121	202010
3122	202020
3123	452010
3124	351020
3126	451030
3127	255020
3128	101010
3130	254010
3132	401020
3133	203040
3134	254010
3135	255020
3138	451010
3139	254010
3142	451030
3144	255040
3146	452010
3149	201040
3151	202010
3153	452030
3154	255040
3155	253010
3156	404010
3162	401010
3166	101020
3172	451020
3173	352010
3179	452030
3180	352010
3181	351020
3182	403010
3185	403010
3186	551010
3187	151020
3188	452030
3194	401010
3195	255010
3196	151040
3198	452020
3199	101020
3200	352010
3201	252010
3204	351030
3205	351010
3208	452020
3209	451030
3210	201040
3212	551010
3213	254010
3214	151040
3215	101020
3217	255040
3222	402010
3224	401010
3225	401010
3227	401010
3228	401010
3229	401010
3230	401010
3233	151010
3238	202010
3239	401020
3240	401020
3241	401010
3244	401010
3245	403010
3246	151040
3247	201030
3248	401010
3251	351010
3252	351020
3254	301010
3255	452050
3260	401010
3264	404010
3265	202020
3272	402010
3278	301010
3279	501010
3280	203040
3288	352010
3289	252010
3290	551020
3292	401010
3294	201040
3295	101010
3298	202010
3299	451030
3300	302020
3302	252010
3303	201030
3304	402010
3305	452010
3306	302020
3307	452030
3309	252030
3311	352020
3313	452020
3316	101020
3318	501010
3319	303020
3320	151030
3321	403010
3322	252030
3326	352010
3328	101020
3331	252010
3333	101010
3335	401020
3336	451030
3337	401010
3338	255010
3339	255040
3340	151010
3341	402010
3342	253010
3343	351020
3344	351020
3345	202010
3348	201040
3349	404030
3350	101020
3351	302020
3353	401010
3354	401010
3356	404010
3357	253010
3358	551050
3359	253010
3360	351020
3362	255030
3363	253010
3365	202010
3369	302020
3370	551010
3373	252030
3374	451030
3375	253010
3378	501020
3379	402010
3380	253010
3381	302010
3382	251010
3385	301010
3387	201040
3388	202010
3389	352020
3392	201060
3393	451030
3394	452010
3398	351020
3401	551020
3402	452010
3403	101020
3404	452050
3405	501010
3408	101020
3409	202010
3410	255040
3411	203010
3412	151010
3413	451020
3414	252030
3417	452020
3418	253010
3420	352020
3421	303020
3422	253010
3423	253010
3425	202010
3426	302020
3427	452030
3428	252010
3429	351020
3432	401010
3433	151010
3434	401010
3435	401020
3438	403010
3441	451010
3442	401010
3444	101020
3445	452020
3447	452010
3449	401010
3450	452020
3454	404010
3455	403010
3456	401010
3459	352020
3463	551010
3464	255010
3465	254010
3466	403010
3467	403010
3470	551010
3471	253010
3473	252030
3475	403010
3477	501010
3479	451030
3480	254010
3481	402010
3482	254010
3484	401010
3487	401020
3489	401010
3490	101010
3498	253010
3504	403010
3505	302010
3506	251010
3507	451030
3508	351010
3509	302020
3510	451030
3511	401020
3512	451020
3515	252010
3517	201060
3521	101010
3526	254010
3527	404010
3532	351030
3533	401010
3534	303020
3536	251020
3538	401010
3539	253020
3540	203040
3542	302010
3543	254010
3544	551040
3545	202010
3546	255030
3547	203040
3548	101010
3549	255040
3550	501010
3552	151040
3553	302020
3555	302020
3556	352020
3557	202010
3560	202010
3561	255020
3562	452010
3563	253010
3564	403010
3565	101020
3566	301010
3568	151010
3573	252030
3575	404020
3576	352020
3577	151040
3579	551010
3580	451030
3582	452010
3583	202010
3584	252020
3586	452030
3591	453010
3592	352020
3593	352010
3596	254010
3597	255040
3600	255040
3602	451030
3603	351010
3605	402010
3606	253010
3607	254010
3609	401010
3613	151040
3615	452050
3618	403010
3619	255020
3620	254010
3623	351020
3624	351020
3625	452010
3626	201010
3627	402010
3628	451030
3629	351010
3631	351010
3635	203050
3637	451010
3638	252010
3642	452010
3643	254010
3644	352020
3648	255040
3650	254010
3651	404020
3653	451030
3654	452010
3657	453010
3658	202010
3661	351020
3663	452010
3664	254010
3665	252010
3666	452020
3670	201020
3671	255010
3673	451010
3677	452010
3680	401010
3682	501010
3683	451030
3684	451020
3687	401020
3690	351020
3691	201010
3694	452010
3696	451030
3697	254010
3698	452010
3702	351020
3706	203040
3709	401010
3710	401010
3711	401010
3713	401010
3714	401010
3717	403010
3719	253020
3721	402010
3722	352020
3723	451010
3724	253010
3727	451020
3728	501020
3729	302020
3732	203040
3737	551020
3738	255040
3740	401010
3745	551010
3747	351010
3748	201010
3749	501010
3751	402010
3752	452020
3754	NULL
3755	101020
3758	254010
3760	451030
3762	201060
3763	101020
3764	252010
3765	255030
3768	352010
3770	253010
3772	201060
3773	451010
3775	352010
3777	352010
3778	202010
3782	452020
3783	203040
3785	203040
3786	451010
3788	352020
3789	453010
3790	402020
3791	401020
3792	401010
3794	201030
3796	251020
3797	202010
3800	352020
3802	351010
3804	401010
3805	401010
3808	352020
3809	253020
3810	452010
3811	452030
3812	452020
3816	202010
3817	402020
3818	151010
3819	401010
3822	101020
3824	202010
3826	402010
3827	453010
3829	401010
3830	101020
3831	452030
3833	302010
3835	404010
3837	401010
3839	201060
3841	501010
3842	255030
3843	501020
3845	401010
3847	452010
3850	452010
3851	451030
3853	452020
3855	403010
3856	252010
3857	101020
3858	401010
3859	351020
3860	451020
3861	551040
3865	401020
3866	404010
3868	404010
3870	151040
3871	452050
3872	351010
3873	352010
3874	255040
3875	352020
3876	151040
3878	101020
3879	255040
3880	451020
3884	451020
3885	302020
3888	404020
3892	203040
3893	252020
3895	252010
3897	302020
3898	401010
3901	451010
3902	452020
3903	452050
3906	551050
3907	255020
3908	151010
3909	151050
3912	402020
3913	201010
3915	404020
3916	551010
3918	151050
3919	351020
3921	352020
3923	452010
3924	501010
3926	302020
3931	302020
3933	201040
3936	202010
3938	202020
3940	255030
3941	402020
3942	201020
3944	551050
3945	404020
3947	451030
3948	451010
3949	151010
3950	501010
3951	351010
3953	404020
3954	255040
3955	451030
3956	351010
3958	254010
3961	501020
3963	101020
3964	201060
3967	403010
3968	202020
3969	151040
3970	255030
3971	403010
3972	452020
3973	254010
3975	101010
3976	201030
3978	254010
3980	201020
3981	252010
3984	202010
3985	551050
3987	351010
3988	351010
3989	201010
3992	351020
3994	452020
3996	401010
3997	453010
3998	252010
4004	252010
4007	203040
4008	404010
4010	351020
4011	151020
4012	201060
4017	402010
4019	255010
4022	151040
4023	253010
4025	351020
4027	403010
4031	402010
4032	452050
4034	255030
4036	252030
4037	252010
4038	202010
4039	403010
4041	252010
4043	151020
4047	352010
4051	452050
4054	202010
4055	404010
4056	151040
4060	401010
4061	302020
4062	404010
4063	451030
4068	351010
4069	452020
4070	352010
4071	201020
4073	453010
4074	255010
4075	452020
4078	202010
4079	255040
4081	352010
4083	351010
4085	451030
4089	101020
4090	255040
4093	151030
4094	401010
4097	401010
4098	401010
4099	401010
4103	452020
4104	452020
4105	452010
4107	151040
4108	253010
4110	352010
4115	401010
4117	451030
4120	151040
4121	403010
4122	451020
4123	401010
4124	402030
4126	201060
4127	151040
4128	452010
4129	451030
4130	452030
4131	254010
4132	151030
4133	451020
4134	201050
4135	401010
4136	403010
4139	151040
4140	252010
4141	501010
4142	451030
4143	151040
4144	253010
4145	255010
4146	351010
4147	201030
4148	451020
4149	101020
4154	201050
4155	451010
4156	451010
4161	202010
4163	401010
4164	451010
4167	202010
4170	401010
4172	351020
4174	101020
4175	402030
4176	203040
4179	151050
4182	401010
4183	151040
4184	255020
4185	352020
4186	202010
4187	251010
4188	401010
4191	501010
4192	451010
4193	501010
4194	201060
4195	452020
4196	351010
4198	302020
4199	201020
4200	201040
4201	351020
4202	255040
4203	401010
4205	351020
4207	201060
4208	501010
4209	352010
4210	352010
4211	253020
4212	253010
4216	255020
4217	402010
4219	151040
4221	255040
4223	351020
4224	452010
4228	451030
4230	404010
4231	501010
4233	352020
4234	401010
4235	452030
4236	351010
4237	451020
4239	451020
4240	251010
4241	351010
4245	352010
4246	452010
4248	551040
4251	451030
4255	401010
4258	401010
4260	201010
4261	453010
4262	302030
4263	203040
4264	253010
4267	451030
4268	202010
4271	255030
4274	401010
4275	201060
4280	351020
4282	253010
4283	351010
4284	255040
4287	202010
4290	255040
4291	551010
4292	151050
4293	352010
4294	401010
4295	401010
4296	254010
4297	252010
4298	352030
4302	451020
4303	352030
4304	452020
4305	253010
4308	351010
4311	451030
4314	201060
4315	151040
4318	351010
4319	351010
4320	203040
4321	352010
4322	351020
4323	253010
4324	551010
4326	404030
4328	201010
4329	202010
4335	101020
4340	255040
4342	401010
4343	401020
4344	404010
4345	501010
4347	202010
4348	255040
4350	551040
4354	501010
4356	404030
4358	351010
4359	101010
4362	151020
4363	201040
4364	254010
4367	252010
4370	352020
4373	452030
4376	201040
4377	451020
4378	351010
4381	451010
4382	501020
4384	201060
4385	252030
4386	451030
4388	351010
4391	401010
4392	452010
4394	453010
4395	301010
4396	151040
4398	352020
4402	452020
4403	254010
4404	452050
4405	101020
4407	351010
4408	352010
4409	352010
4410	352010
4411	203020
4414	255010
4416	403010
4418	151020
4428	551010
4429	255040
4430	451020
4432	351010
4434	255030
4435	351010
4436	202010
4437	452030
4438	404030
4439	452030
4440	203020
4442	101020
4444	253010
4445	202010
4446	351010
4449	452010
4450	255040
4451	401010
4452	202010
4453	451030
4455	255010
4458	452010
4459	403010
4460	452020
4461	451030
4462	253010
4463	501010
4464	452010
4465	453010
4467	202010
4469	451030
4470	201010
4472	254010
4473	452020
4477	352020
4478	452030
4479	352010
4480	402030
4482	255040
4483	151040
4484	501010
4487	452020
4489	452020
4493	401010
4498	451010
4500	251010
4502	201010
4504	255030
4505	254010
4508	352010
4509	201010
4510	451010
4512	451030
4513	251020
4514	151010
4516	251010
4518	451030
4520	202010
4521	451020
4522	452030
4523	404020
4524	301010
4528	404010
4529	401010
4530	255040
4533	252030
4534	252010
4535	301010
4537	101020
4538	401010
4539	251010
4544	351010
4545	151050
4546	253010
4547	452020
4548	301010
4552	201060
4556	303020
4559	352020
4560	401010
4561	351010
4563	201050
4564	255040
4565	452020
4566	452030
4569	401010
4570	202010
4571	254010
4575	202010
4576	302020
4578	401020
4585	301010
4586	255040
4589	253010
4594	551020
4596	451030
4597	403010
4598	452010
4599	452010
4602	101020
4604	452010
4605	202020
4606	452010
4607	501010
4608	451030
4609	351020
4612	255040
4614	255040
4615	351020
4616	452020
4617	101020
4618	101010
4619	101020
4621	351010
4622	351020
4623	351010
4627	452050
4628	452030
4629	451030
4630	202010
4631	301010
4632	352010
4634	452010
4635	452040
4636	451010
4638	252010
4639	452030
4641	452020
4642	401010
4645	253010
4646	202010
4647	402010
4648	254010
4649	254010
4650	254010
4651	452010
